BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Maxwell                                                         
LXCat.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        293.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           500.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    1000.    
Mole fraction Maxwell                      1.000    
 
 
E/N (Td)    	Electric field / N (Td)                                         
0.1000	0.1000
0.1334	0.1334
0.1778	0.1778
0.2371	0.2371
0.3162	0.3162
0.4217	0.4217
0.5623	0.5623
0.7499	0.7499
1.000	1.000
1.334	1.334
1.778	1.778
2.371	2.371
3.162	3.162
4.217	4.217
5.623	5.623
7.499	7.499
10.00	10.00
13.34	13.34
17.78	17.78
23.71	23.71
31.62	31.62
42.17	42.17
56.23	56.23
74.99	74.99
100.0	100.0
 
 
E/N (Td)    	Grid type                                                       
0.1000	0.000
0.1334	3.000
0.1778	3.000
0.2371	3.000
0.3162	3.000
0.4217	3.000
0.5623	3.000
0.7499	3.000
1.000	3.000
1.334	3.000
1.778	3.000
2.371	3.000
3.162	3.000
4.217	3.000
5.623	3.000
7.499	3.000
10.00	3.000
13.34	3.000
17.78	3.000
23.71	3.000
31.62	3.000
42.17	0.000
56.23	0.000
74.99	0.000
100.0	0.000
 
 
E/N (Td)    	Maximum energy                                                  
0.1000	1000.
0.1334	0.8043
0.1778	0.8043
0.2371	0.9623
0.3162	1.377
0.4217	1.972
0.5623	2.822
0.7499	4.833
1.000	6.918
1.334	11.85
1.778	24.17
2.371	41.15
3.162	69.97
4.217	118.9
5.623	201.9
7.499	408.9
10.00	694.1
13.34	1178.
17.78	1999.
23.71	4048.
31.62	6870.
42.17	1000.
56.23	1000.
74.99	1000.
100.0	1000.
 
 
E/N (Td)	Mean energy (eV)
0.1000	0.4516E-01
0.1334	0.5084E-01
0.1778	0.6093E-01
0.2371	0.7887E-01
0.3162	0.1108
0.4217	0.1675
0.5623	0.2684
0.7499	0.4478
1.000	0.7669
1.334	1.334
1.778	2.343
2.371	4.137
3.162	7.328
4.217	13.00
5.623	23.09
7.499	41.03
10.00	72.94
13.34	129.7
17.78	230.6
23.71	410.0
31.62	729.0
42.17	1296.
56.23	2262.
74.99	3507.
100.0	4535.
 
 
E/N (Td)	Mobility *N (1/m/V/s)
0.1000	0.5931E+25
0.1334	0.5931E+25
0.1778	0.5931E+25
0.2371	0.5931E+25
0.3162	0.5931E+25
0.4217	0.5931E+25
0.5623	0.5931E+25
0.7499	0.5931E+25
1.000	0.5931E+25
1.334	0.5931E+25
1.778	0.5931E+25
2.371	0.5931E+25
3.162	0.5931E+25
4.217	0.5931E+25
5.623	0.5931E+25
7.499	0.5931E+25
10.00	0.5931E+25
13.34	0.5931E+25
17.78	0.5931E+25
23.71	0.5931E+25
31.62	0.5931E+25
42.17	0.5929E+25
56.23	0.5818E+25
74.99	0.5066E+25
100.0	0.3680E+25
 
 
E/N (Td)	Diffusion coefficient *N (1/m/s)
0.1000	0.1786E+24
0.1334	0.2011E+24
0.1778	0.2410E+24
0.2371	0.3119E+24
0.3162	0.4381E+24
0.4217	0.6625E+24
0.5623	0.1062E+25
0.7499	0.1771E+25
1.000	0.3033E+25
1.334	0.5276E+25
1.778	0.9265E+25
2.371	0.1636E+26
3.162	0.2897E+26
4.217	0.5141E+26
5.623	0.9130E+26
7.499	0.1622E+27
10.00	0.2884E+27
13.34	0.5127E+27
17.78	0.9116E+27
23.71	0.1621E+28
31.62	0.2883E+28
42.17	0.5124E+28
56.23	0.8944E+28
74.99	0.1386E+29
100.0	0.1793E+29
 
 
E/N (Td)	Energy mobility *N (1/m/V/s)
0.1000	0.9886E+25
0.1334	0.9885E+25
0.1778	0.9885E+25
0.2371	0.9885E+25
0.3162	0.9886E+25
0.4217	0.9885E+25
0.5623	0.9886E+25
0.7499	0.9885E+25
1.000	0.9885E+25
1.334	0.9885E+25
1.778	0.9885E+25
2.371	0.9884E+25
3.162	0.9884E+25
4.217	0.9884E+25
5.623	0.9884E+25
7.499	0.9884E+25
10.00	0.9884E+25
13.34	0.9884E+25
17.78	0.9884E+25
23.71	0.9884E+25
31.62	0.9884E+25
42.17	0.9871E+25
56.23	0.9387E+25
74.99	0.7420E+25
100.0	0.4923E+25
 
 
E/N (Td)	Energy diffusion coef. D*N (1/m/s)
0.1000	0.2976E+24
0.1334	0.3350E+24
0.1778	0.4015E+24
0.2371	0.5198E+24
0.3162	0.7300E+24
0.4217	0.1104E+25
0.5623	0.1769E+25
0.7499	0.2951E+25
1.000	0.5054E+25
1.334	0.8792E+25
1.778	0.1544E+26
2.371	0.2726E+26
3.162	0.4829E+26
4.217	0.8568E+26
5.623	0.1522E+27
7.499	0.2704E+27
10.00	0.4806E+27
13.34	0.8545E+27
17.78	0.1519E+28
23.71	0.2702E+28
31.62	0.4804E+28
42.17	0.8532E+28
56.23	0.1444E+29
74.99	0.2033E+29
100.0	0.2403E+29
 
 
E/N (Td)	Total collision freq. /N (m3/s)
0.1000	0.2962E-13
0.1334	0.2963E-13
0.1778	0.2964E-13
0.2371	0.2964E-13
0.3162	0.2965E-13
0.4217	0.2965E-13
0.5623	0.2965E-13
0.7499	0.2966E-13
1.000	0.2966E-13
1.334	0.2966E-13
1.778	0.2966E-13
2.371	0.2966E-13
3.162	0.2966E-13
4.217	0.2966E-13
5.623	0.2966E-13
7.499	0.2966E-13
10.00	0.2966E-13
13.34	0.2966E-13
17.78	0.2966E-13
23.71	0.2966E-13
31.62	0.2966E-13
42.17	0.2966E-13
56.23	0.2966E-13
74.99	0.2966E-13
100.0	0.2966E-13
 
 
E/N (Td)	Momentum frequency /N (m3/s)
0.1000	0.2965E-13
0.1334	0.2965E-13
0.1778	0.2965E-13
0.2371	0.2965E-13
0.3162	0.2965E-13
0.4217	0.2965E-13
0.5623	0.2965E-13
0.7499	0.2965E-13
1.000	0.2966E-13
1.334	0.2966E-13
1.778	0.2966E-13
2.371	0.2966E-13
3.162	0.2966E-13
4.217	0.2966E-13
5.623	0.2966E-13
7.499	0.2966E-13
10.00	0.2966E-13
13.34	0.2966E-13
17.78	0.2966E-13
23.71	0.2966E-13
31.62	0.2966E-13
42.17	0.2967E-13
56.23	0.3023E-13
74.99	0.3472E-13
100.0	0.4779E-13
 
 
E/N (Td)	Power /N (eV m3/s)
0.1000	0.5931E-19
0.1334	0.1055E-18
0.1778	0.1876E-18
0.2371	0.3335E-18
0.3162	0.5931E-18
0.4217	0.1055E-17
0.5623	0.1876E-17
0.7499	0.3335E-17
1.000	0.5931E-17
1.334	0.1055E-16
1.778	0.1875E-16
2.371	0.3335E-16
3.162	0.5931E-16
4.217	0.1055E-15
5.623	0.1875E-15
7.499	0.3335E-15
10.00	0.5931E-15
13.34	0.1055E-14
17.78	0.1875E-14
23.71	0.3335E-14
31.62	0.5931E-14
42.17	0.1054E-13
56.23	0.1840E-13
74.99	0.2849E-13
100.0	0.3680E-13
 
 
E/N (Td)	Elastic power loss /N (eV m3/s)
0.1000	0.5931E-19
0.1334	0.1055E-18
0.1778	0.1875E-18
0.2371	0.3335E-18
0.3162	0.5931E-18
0.4217	0.1055E-17
0.5623	0.1875E-17
0.7499	0.3335E-17
1.000	0.5931E-17
1.334	0.1055E-16
1.778	0.1875E-16
2.371	0.3335E-16
3.162	0.5931E-16
4.217	0.1055E-15
5.623	0.1875E-15
7.499	0.3335E-15
10.00	0.5931E-15
13.34	0.1055E-14
17.78	0.1875E-14
23.71	0.3335E-14
31.62	0.5931E-14
42.17	0.1054E-13
56.23	0.1840E-13
74.99	0.2853E-13
